label,Beacon_1,Beacon_2,Beacon_3,Beacon_4,Beacon_5,Beacon_7
102,0.660377358,0.528301887,0.547169811,0.58490566,0.471698113,0.264150943
102,0.716981132,0.528301887,0.528301887,0.58490566,0.509433962,0.377358491
102,0.716981132,0.603773585,0.528301887,0.622641509,0.471698113,0.377358491
102,0.716981132,0.41509434,0.528301887,0.622641509,0.471698113,0.377358491
102,0.79245283,0.452830189,0.358490566,0.471698113,0.452830189,0.377358491
102,0.698113208,0.660377358,0.471698113,0.509433962,0.490566038,0.283018868
102,0.679245283,0.660377358,0.433962264,0.509433962,0.490566038,0.283018868
102,0.679245283,0.660377358,0.471698113,0.509433962,0.490566038,0.226415094
102,0.641509434,0.490566038,0.566037736,0.528301887,0.490566038,0.188679245
102,0.622641509,0.641509434,0.490566038,0.528301887,0.471698113,0.188679245
102,0.660377358,0.566037736,0.528301887,0.566037736,0.471698113,0.283018868
102,0.660377358,0.452830189,0.528301887,0.490566038,0.471698113,0.283018868
102,0.660377358,0.622641509,0.509433962,0.622641509,0.471698113,0.283018868
102,0.660377358,0.547169811,0.471698113,0.622641509,0.509433962,0.283018868
102,0.641509434,0.547169811,0.547169811,0.622641509,0.509433962,0.20754717
102,0.698113208,0.471698113,0.471698113,0.622641509,0.509433962,0.377358491
102,0.58490566,0.471698113,0.377358491,0.622641509,0.433962264,0.377358491
102,0.622641509,0.471698113,0.377358491,0.490566038,0.490566038,0.377358491
102L,0.716981132,0.566037736,0.41509434,0.490566038,0.41509434,0.339622642
102L,0.716981132,0.490566038,0.471698113,0.490566038,0.41509434,0.41509434
102L,0.716981132,0.641509434,0.509433962,0.396226415,0.490566038,0.188679245
102L,0.679245283,0.603773585,0.509433962,0.622641509,0.339622642,0.188679245
102L,0.79245283,0.452830189,0.452830189,0.377358491,0.339622642,0.377358491
102L,0.641509434,0.452830189,0.547169811,0.339622642,0.490566038,0.245283019
102L,0.58490566,0.452830189,0.339622642,0.490566038,0.433962264,0.245283019
102L,0.811320755,0.452830189,0.528301887,0.528301887,0.377358491,0.452830189
102L,0.622641509,0.377358491,0.566037736,0.528301887,0.509433962,0.452830189
102L,0.622641509,0.377358491,0.58490566,0.452830189,0.41509434,0.452830189
102L,0.79245283,0.547169811,0.58490566,0.622641509,0.433962264,0.452830189
102L,0.79245283,0.433962264,0.490566038,0.396226415,0.433962264,0.433962264
102L,0.79245283,0.41509434,0.547169811,0.452830189,0.433962264,0.320754717
102L,0.679245283,0.528301887,0.547169811,0.396226415,0.452830189,0.396226415
102L,0.679245283,0.528301887,0.339622642,0.452830189,0.396226415,0.41509434
102L,0.79245283,0.528301887,0.433962264,0.58490566,0.396226415,0.283018868
102L,0.471698113,0.603773585,0.528301887,0.377358491,0.471698113,0.396226415
102L,0.679245283,0.603773585,0.509433962,0.433962264,0.245283019,0.433962264
102L,0.679245283,0.603773585,0.377358491,0.433962264,0.245283019,0.433962264
102L,0.79245283,0.528301887,0.377358491,0.433962264,0.490566038,0.433962264
102L,0.396226415,0.396226415,0.377358491,0.433962264,0.452830189,0.433962264
102L,0.660377358,0.566037736,0.509433962,0.452830189,0.452830189,0.433962264
102L,0.773584906,0.58490566,0.471698113,0.528301887,0.377358491,0.433962264
102L,0.773584906,0.339622642,0.41509434,0.41509434,0.471698113,0.320754717
102L,0.58490566,0.471698113,0.528301887,0.471698113,0.452830189,0.320754717
102R,0.754716981,0.698113208,0.490566038,0.301886792,0.283018868,0.396226415
102R,0.716981132,0.698113208,0.471698113,0.58490566,0.283018868,0.396226415
102R,0.679245283,0.377358491,0.471698113,0.452830189,0.320754717,0.509433962
102R,0.566037736,0.603773585,0.452830189,0.301886792,0.320754717,0.339622642
102R,0.735849057,0.58490566,0.452830189,0.509433962,0.509433962,0.377358491
102R,0.735849057,0.490566038,0.452830189,0.509433962,0.339622642,0.377358491
102R,0.735849057,0.490566038,0.452830189,0.509433962,0.358490566,0.490566038
102R,0.716981132,0.490566038,0.377358491,0.509433962,0.358490566,0.452830189
102R,0.716981132,0.641509434,0.452830189,0.547169811,0.490566038,0.339622642
102R,0.716981132,0.641509434,0.452830189,0.58490566,0.358490566,0.490566038
102R,0.716981132,0.377358491,0.377358491,0.433962264,0.358490566,0.377358491
102R,0.660377358,0.377358491,0.452830189,0.20754717,0.358490566,0.320754717
102R,0.716981132,0.377358491,0.452830189,0.509433962,0.358490566,0.320754717
102R,0.735849057,0.377358491,0.452830189,0.528301887,0.509433962,0.320754717
102R,0.698113208,0.622641509,0.452830189,0.339622642,0.528301887,0.320754717
102R,0.622641509,0.641509434,0.452830189,0.603773585,0.528301887,0.320754717
102R,0.698113208,0.396226415,0.377358491,0.603773585,0.339622642,0.20754717
102R,0.660377358,0.58490566,0.566037736,0.603773585,0.339622642,0.490566038
102R,0.660377358,0.603773585,0.490566038,0.58490566,0.566037736,0.490566038
102R,0.679245283,0.339622642,0.301886792,0.566037736,0.528301887,0.20754717
102R,0.679245283,0.58490566,0.301886792,0.622641509,0.339622642,0.471698113
102R,0.679245283,0.58490566,0.471698113,0.528301887,0.339622642,0.41509434
102R,0.660377358,0.58490566,0.471698113,0.188679245,0.528301887,0.301886792
102R,0.716981132,0.566037736,0.471698113,0.58490566,0.377358491,0.452830189
102R,0.716981132,0.490566038,0.452830189,0.58490566,0.377358491,0.41509434
103,0.660377358,0.226415094,0.41509434,0.452830189,0.509433962,0.320754717
103,0.603773585,0.660377358,0.452830189,0.471698113,0.509433962,0.320754717
103,0.490566038,0.622641509,0.641509434,0.433962264,0.339622642,0.320754717
103,0.603773585,0.339622642,0.509433962,0.41509434,0.339622642,0.320754717
103,0.603773585,0.660377358,0.452830189,0.41509434,0.339622642,0.264150943
103,0.566037736,0.622641509,0.58490566,0.433962264,0.471698113,0.452830189
103,0.566037736,0.603773585,0.452830189,0.41509434,0.471698113,0.452830189
103,0.58490566,0.603773585,0.471698113,0.41509434,0.41509434,0.301886792
103,0.490566038,0.660377358,0.641509434,0.41509434,0.396226415,0.452830189
103,0.358490566,0.566037736,0.528301887,0.41509434,0.396226415,0.452830189
103,0.679245283,0.566037736,0.452830189,0.41509434,0.396226415,0.452830189
103,0.679245283,0.547169811,0.452830189,0.377358491,0.396226415,0.452830189
103,0.490566038,0.641509434,0.490566038,0.471698113,0.471698113,0.245283019
103,0.490566038,0.641509434,0.641509434,0.471698113,0.471698113,0.301886792
103,0.58490566,0.641509434,0.490566038,0.396226415,0.377358491,0.264150943
103,0.396226415,0.641509434,0.490566038,0.490566038,0.41509434,0.452830189
103,0.396226415,0.641509434,0.641509434,0.41509434,0.490566038,0.283018868
103,0.641509434,0.603773585,0.452830189,0.320754717,0.339622642,0.226415094
103,0.452830189,0.603773585,0.490566038,0.339622642,0.452830189,0.226415094
103,0.452830189,0.641509434,0.490566038,0.566037736,0.452830189,0.283018868
103,0.58490566,0.58490566,0.433962264,0.452830189,0.433962264,0.283018868
103,0.622641509,0.433962264,0.509433962,0.358490566,0.452830189,0.471698113
103,0.41509434,0.433962264,0.528301887,0.603773585,0.471698113,0.169811321
103,0.622641509,0.58490566,0.641509434,0.603773585,0.471698113,0.169811321
103L,0.528301887,0.396226415,0.528301887,0.679245283,0.528301887,0.301886792
103L,0.622641509,0.660377358,0.603773585,0.679245283,0.528301887,0.41509434
103L,0.41509434,0.716981132,0.452830189,0.490566038,0.094339623,0.41509434
103L,0.41509434,0.490566038,0.433962264,0.660377358,0.301886792,0.339622642
103L,0.735849057,0.641509434,0.58490566,0.660377358,0.320754717,0.339622642
103L,0.679245283,0.716981132,0.490566038,0.339622642,0.169811321,0.452830189
103L,0.377358491,0.716981132,0.471698113,0.339622642,0.169811321,0.452830189
103L,0.716981132,0.471698113,0.603773585,0.660377358,0.169811321,0.339622642
103L,0.716981132,0.471698113,0.603773585,0.339622642,0.169811321,0.396226415
103L,0.716981132,0.471698113,0.603773585,0.339622642,0.169811321,0.339622642
103L,0.547169811,0.735849057,0.396226415,0.41509434,0.320754717,0.433962264
103L,0.641509434,0.41509434,0.490566038,0.679245283,0.320754717,0.433962264
103L,0.698113208,0.679245283,0.58490566,0.679245283,0.320754717,0.433962264
103L,0.509433962,0.79245283,0.58490566,0.396226415,0.320754717,0.41509434
103L,0.452830189,0.41509434,0.471698113,0.41509434,0.301886792,0.377358491
103L,0.452830189,0.679245283,0.58490566,0.20754717,0.339622642,0.377358491
103L,0.452830189,0.679245283,0.490566038,0.150943396,0.264150943,0.377358491
103L,0.396226415,0.679245283,0.490566038,0.41509434,0.301886792,0.339622642
103L,0.698113208,0.660377358,0.641509434,0.660377358,0.245283019,0.339622642
103L,0.679245283,0.679245283,0.471698113,0.132075472,0.283018868,0.320754717
103L,0.471698113,0.735849057,0.471698113,0.132075472,0.320754717,0.358490566
103L,0.660377358,0.471698113,0.452830189,0.132075472,0.339622642,0.377358491
103L,0.660377358,0.679245283,0.58490566,0.132075472,0.264150943,0.377358491
103L,0.716981132,0.754716981,0.58490566,0.132075472,0.264150943,0.358490566
103L,0.698113208,0.754716981,0.490566038,0.132075472,0.264150943,0.339622642
103L,0.698113208,0.698113208,0.490566038,0.245283019,0.264150943,0.339622642
103R,0.735849057,0.566037736,0.41509434,0.41509434,0.452830189,0.339622642
103R,0.735849057,0.452830189,0.603773585,0.490566038,0.41509434,0.396226415
103R,0.603773585,0.452830189,0.603773585,0.490566038,0.358490566,0.20754717
103R,0.603773585,0.471698113,0.622641509,0.20754717,0.226415094,0.358490566
103R,0.528301887,0.566037736,0.622641509,0.471698113,0.396226415,0.358490566
103R,0.622641509,0.566037736,0.622641509,0.490566038,0.396226415,0.358490566
103R,0.754716981,0.41509434,0.622641509,0.528301887,0.396226415,0.226415094
103R,0.79245283,0.603773585,0.622641509,0.528301887,0.188679245,0.339622642
103R,0.79245283,0.660377358,0.622641509,0.452830189,0.377358491,0.396226415
103R,0.603773585,0.452830189,0.622641509,0.566037736,0.377358491,0.396226415
103R,0.603773585,0.58490566,0.320754717,0.132075472,0.226415094,0.358490566
103R,0.509433962,0.58490566,0.320754717,0.132075472,0.226415094,0.358490566
103R,0.490566038,0.490566038,0.622641509,0.377358491,0.358490566,0.377358491
103R,0.490566038,0.509433962,0.452830189,0.339622642,0.358490566,0.377358491
103R,0.735849057,0.509433962,0.452830189,0.339622642,0.150943396,0.358490566
103R,0.622641509,0.509433962,0.471698113,0.339622642,0.396226415,0.396226415
103R,0.603773585,0.641509434,0.41509434,0.490566038,0.396226415,0.377358491
103R,0.735849057,0.452830189,0.283018868,0.301886792,0.377358491,0.377358491
103R,0.735849057,0.603773585,0.377358491,0.58490566,0.358490566,0.41509434
103R,0.735849057,0.622641509,0.377358491,0.490566038,0.377358491,0.41509434
103R,0.735849057,0.471698113,0.622641509,0.226415094,0.396226415,0.283018868
103R,0.754716981,0.566037736,0.396226415,0.226415094,0.339622642,0.41509434
103R,0.754716981,0.660377358,0.452830189,0.490566038,0.396226415,0.41509434
103R,0.603773585,0.641509434,0.622641509,0.41509434,0.396226415,0.264150943
103R,0.754716981,0.528301887,0.622641509,0.188679245,0.20754717,0.264150943
104,0.679245283,0.622641509,0.641509434,0.433962264,0.433962264,0.339622642
104,0.679245283,0.622641509,0.641509434,0.396226415,0.396226415,0.452830189
104,0.679245283,0.622641509,0.641509434,0.603773585,0.509433962,0.150943396
104,0.698113208,0.622641509,0.641509434,0.075471698,0.452830189,0.41509434
104,0.735849057,0.679245283,0.547169811,0.58490566,0.452830189,0.377358491
104,0.773584906,0.509433962,0.566037736,0.58490566,0.452830189,0.132075472
104,0.679245283,0.716981132,0.547169811,0.452830189,0.452830189,0.396226415
104,0.716981132,0.735849057,0.547169811,0.58490566,0.377358491,0.377358491
104,0.716981132,0.679245283,0.547169811,0.58490566,0.377358491,0.113207547
104,0.754716981,0.528301887,0.566037736,0.58490566,0.452830189,0.113207547
104,0.679245283,0.698113208,0.566037736,0.58490566,0.358490566,0.113207547
104,0.754716981,0.660377358,0.660377358,0.58490566,0.358490566,0.377358491
104,0.698113208,0.660377358,0.547169811,0.547169811,0.433962264,0.150943396
104,0.754716981,0.716981132,0.547169811,0.566037736,0.452830189,0.396226415
104,0.754716981,0.641509434,0.547169811,0.566037736,0.452830189,0.339622642
104,0.716981132,0.641509434,0.716981132,0.547169811,0.452830189,0.264150943
104,0.754716981,0.641509434,0.716981132,0.603773585,0.452830189,0.41509434
104,0.679245283,0.716981132,0.547169811,0.283018868,0.339622642,0.41509434
104,0.679245283,0.716981132,0.660377358,0.641509434,0.339622642,0.41509434
104,0.754716981,0.660377358,0.566037736,0.566037736,0.339622642,0.41509434
104,0.754716981,0.358490566,0.547169811,0.566037736,0.377358491,0.41509434
104,0.716981132,0.698113208,0.679245283,0.566037736,0.377358491,0.41509434
104,0.735849057,0.641509434,0.566037736,0.58490566,0.433962264,0.358490566
104,0.754716981,0.358490566,0.566037736,0.58490566,0.471698113,0.226415094
104,0.754716981,0.358490566,0.566037736,0.58490566,0.471698113,0.358490566
104L,0.773584906,0.641509434,0.528301887,0.58490566,0.452830189,0.056603774
104L,0.716981132,0.58490566,0.433962264,0.547169811,0.433962264,0.490566038
104L,0.716981132,0.58490566,0.433962264,0.547169811,0.226415094,0.433962264
104L,0.716981132,0.754716981,0.528301887,0.547169811,0.528301887,0.433962264
104L,0.679245283,0.754716981,0.528301887,0.547169811,0.433962264,0.075471698
104L,0.716981132,0.679245283,0.528301887,0.528301887,0.41509434,0.433962264
104L,0.716981132,0.679245283,0.528301887,0.509433962,0.41509434,0.433962264
104L,0.716981132,0.679245283,0.566037736,0.509433962,0.452830189,0.20754717
104L,0.58490566,0.603773585,0.509433962,0.58490566,0.396226415,0.452830189
104L,0.716981132,0.603773585,0.509433962,0.528301887,0.339622642,0.377358491
104L,0.773584906,0.679245283,0.641509434,0.188679245,0.339622642,0.377358491
104L,0.698113208,0.679245283,0.509433962,0.603773585,0.377358491,0.452830189
104L,0.716981132,0.679245283,0.150943396,0.528301887,0.264150943,0.452830189
104L,0.773584906,0.679245283,0.396226415,0.264150943,0.528301887,0.452830189
104L,0.698113208,0.754716981,0.396226415,0.264150943,0.528301887,0.433962264
104L,0.698113208,0.622641509,0.547169811,0.509433962,0.547169811,0.433962264
104L,0.716981132,0.58490566,0.41509434,0.509433962,0.339622642,0.41509434
104L,0.754716981,0.58490566,0.41509434,0.509433962,0.377358491,0.377358491
104L,0.641509434,0.58490566,0.509433962,0.509433962,0.377358491,0.377358491
104L,0.716981132,0.547169811,0.509433962,0.169811321,0.377358491,0.377358491
104L,0.773584906,0.660377358,0.547169811,0.169811321,0.41509434,0.396226415
104L,0.735849057,0.716981132,0.547169811,0.490566038,0.41509434,0.396226415
104L,0.735849057,0.716981132,0.547169811,0.490566038,0.547169811,0.396226415
104L,0.622641509,0.622641509,0.528301887,0.490566038,0.377358491,0.396226415
104L,0.622641509,0.622641509,0.528301887,0.490566038,0.358490566,0.452830189
104L,0.773584906,0.641509434,0.528301887,0.452830189,0.358490566,0.452830189
104R,0.716981132,0.754716981,0.471698113,0.698113208,0.339622642,0.41509434
104R,0.566037736,0.754716981,0.471698113,0.698113208,0.339622642,0.41509434
104R,0.452830189,0.603773585,0.433962264,0.698113208,0.339622642,0.41509434
104R,0.452830189,0.433962264,0.566037736,0.716981132,0.188679245,0.358490566
104R,0.452830189,0.735849057,0.528301887,0.698113208,0.433962264,0.169811321
104R,0.452830189,0.58490566,0.528301887,0.698113208,0.452830189,0.320754717
104R,0.452830189,0.471698113,0.547169811,0.698113208,0.452830189,0.320754717
104R,0.528301887,0.471698113,0.509433962,0.58490566,0.452830189,0.150943396
104R,0.528301887,0.471698113,0.509433962,0.641509434,0.452830189,0.150943396
104R,0.603773585,0.471698113,0.509433962,0.641509434,0.471698113,0.150943396
104R,0.622641509,0.471698113,0.509433962,0.641509434,0.471698113,0.339622642
104R,0.566037736,0.471698113,0.547169811,0.566037736,0.320754717,0.339622642
104R,0.490566038,0.41509434,0.566037736,0.660377358,0.471698113,0.150943396
104R,0.490566038,0.716981132,0.509433962,0.660377358,0.471698113,0.150943396
104R,0.490566038,0.716981132,0.509433962,0.660377358,0.20754717,0.150943396
104R,0.547169811,0.679245283,0.528301887,0.547169811,0.490566038,0.301886792
104R,0.452830189,0.301886792,0.547169811,0.547169811,0.490566038,0.264150943
104R,0.58490566,0.716981132,0.509433962,0.716981132,0.245283019,0.264150943
104R,0.58490566,0.716981132,0.509433962,0.716981132,0.245283019,0.339622642
104R,0.490566038,0.622641509,0.547169811,0.698113208,0.226415094,0.264150943
104R,0.528301887,0.603773585,0.566037736,0.528301887,0.226415094,0.264150943
104R,0.509433962,0.754716981,0.566037736,0.622641509,0.226415094,0.264150943
104R,0.509433962,0.754716981,0.566037736,0.622641509,0.490566038,0.339622642
104R,0.660377358,0.716981132,0.528301887,0.698113208,0.245283019,0.245283019
104R,0.490566038,0.245283019,0.566037736,0.698113208,0.320754717,0.283018868
104R,0.566037736,0.20754717,0.528301887,0.716981132,0.320754717,0.339622642
104R,0.566037736,0.735849057,0.547169811,0.716981132,0.320754717,0.339622642
104R,0.660377358,0.622641509,0.509433962,0.698113208,0.283018868,0.339622642
104R,0.660377358,0.622641509,0.58490566,0.490566038,0.339622642,0.301886792
105,0.566037736,0.566037736,0.509433962,0.452830189,0.566037736,0.433962264
105,0.622641509,0.603773585,0.41509434,0.471698113,0.547169811,0.433962264
105,0.660377358,0.603773585,0.547169811,0.58490566,0.58490566,0.433962264
105,0.509433962,0.679245283,0.58490566,0.490566038,0.58490566,0.301886792
105,0.603773585,0.641509434,0.566037736,0.452830189,0.58490566,0.320754717
105,0.716981132,0.566037736,0.471698113,0.452830189,0.41509434,0.433962264
105,0.716981132,0.679245283,0.528301887,0.452830189,0.528301887,0.433962264
105,0.641509434,0.58490566,0.58490566,0.490566038,0.41509434,0.339622642
105,0.509433962,0.641509434,0.452830189,0.377358491,0.566037736,0.433962264
105,0.509433962,0.641509434,0.452830189,0.377358491,0.528301887,0.433962264
105,0.622641509,0.754716981,0.547169811,0.622641509,0.433962264,0.433962264
105,0.547169811,0.660377358,0.566037736,0.490566038,0.58490566,0.433962264
105,0.490566038,0.660377358,0.452830189,0.452830189,0.547169811,0.339622642
105,0.660377358,0.660377358,0.528301887,0.58490566,0.41509434,0.433962264
105,0.433962264,0.679245283,0.528301887,0.528301887,0.566037736,0.339622642
105,0.58490566,0.679245283,0.528301887,0.41509434,0.566037736,0.358490566
105,0.58490566,0.452830189,0.528301887,0.41509434,0.566037736,0.41509434
105,0.490566038,0.679245283,0.547169811,0.41509434,0.566037736,0.301886792
105,0.490566038,0.452830189,0.566037736,0.41509434,0.566037736,0.358490566
105,0.603773585,0.433962264,0.471698113,0.41509434,0.566037736,0.396226415
105,0.566037736,0.698113208,0.547169811,0.622641509,0.547169811,0.396226415
105,0.490566038,0.622641509,0.58490566,0.452830189,0.433962264,0.396226415
105,0.698113208,0.58490566,0.490566038,0.452830189,0.58490566,0.452830189
105,0.622641509,0.622641509,0.603773585,0.622641509,0.377358491,0.452830189
105,0.622641509,0.679245283,0.622641509,0.622641509,0.339622642,0.452830189
105L,0.528301887,0.452830189,0.320754717,0.58490566,0.377358491,0.283018868
105L,0.735849057,0.716981132,0.528301887,0.509433962,0.377358491,0.358490566
105L,0.58490566,0.754716981,0.547169811,0.509433962,0.377358491,0.283018868
105L,0.490566038,0.754716981,0.547169811,0.509433962,0.433962264,0.283018868
105L,0.509433962,0.679245283,0.603773585,0.509433962,0.452830189,0.283018868
105L,0.320754717,0.716981132,0.547169811,0.528301887,0.490566038,0.226415094
105L,0.320754717,0.716981132,0.547169811,0.547169811,0.490566038,0.339622642
105L,0.622641509,0.547169811,0.547169811,0.547169811,0.452830189,0.320754717
105L,0.433962264,0.754716981,0.603773585,0.452830189,0.452830189,0.320754717
105L,0.452830189,0.735849057,0.320754717,0.452830189,0.433962264,0.339622642
105L,0.547169811,0.735849057,0.320754717,0.547169811,0.433962264,0.339622642
105L,0.566037736,0.660377358,0.41509434,0.566037736,0.490566038,0.339622642
105L,0.622641509,0.622641509,0.41509434,0.528301887,0.41509434,0.245283019
105L,0.566037736,0.698113208,0.528301887,0.603773585,0.452830189,0.283018868
105L,0.433962264,0.566037736,0.528301887,0.452830189,0.452830189,0.396226415
105L,0.433962264,0.509433962,0.528301887,0.452830189,0.452830189,0.264150943
105L,0.452830189,0.754716981,0.603773585,0.452830189,0.452830189,0.320754717
105L,0.509433962,0.754716981,0.41509434,0.452830189,0.452830189,0.320754717
105L,0.509433962,0.754716981,0.566037736,0.452830189,0.433962264,0.320754717
105L,0.490566038,0.716981132,0.660377358,0.58490566,0.433962264,0.283018868
105L,0.320754717,0.849056604,0.301886792,0.452830189,0.452830189,0.283018868
105L,0.452830189,0.528301887,0.528301887,0.566037736,0.433962264,0.301886792
105L,0.452830189,0.754716981,0.528301887,0.566037736,0.452830189,0.301886792
105L,0.452830189,0.754716981,0.509433962,0.566037736,0.433962264,0.301886792
105L,0.58490566,0.735849057,0.509433962,0.547169811,0.452830189,0.301886792
105L,0.264150943,0.735849057,0.509433962,0.490566038,0.471698113,0.301886792
105R,0.58490566,0.471698113,0.20754717,0.58490566,0.264150943,0.283018868
105R,0.58490566,0.509433962,0.660377358,0.471698113,0.358490566,0.339622642
105R,0.452830189,0.566037736,0.339622642,0.471698113,0.509433962,0.245283019
105R,0.358490566,0.641509434,0.452830189,0.603773585,0.509433962,0.150943396
